date,rot,team,odds,type
2018-06-11T07:41:32Z,7058,H Matsuyama,+123,
2018-06-11T07:41:32Z,7107,M Kaymer,-102,
2018-06-11T07:41:32Z,7108,L List,-110,
2018-06-11T07:41:32Z,7115,A Wise,-128,
2018-06-11T07:41:32Z,7116,T Hatton,+114,
2018-06-11T07:41:32Z,7125,Shane Lowry,-125,
2018-06-11T07:41:32Z,7126,T Hatton,+111,
2018-06-11T07:41:32Z,7143,B Steele,-146,
2018-06-11T07:41:32Z,7144,L Glover,+130,
2018-06-11T07:45:10Z,7037,J Spieth,-115,
2018-06-11T07:45:10Z,7038,B Koepka,+102,
2018-06-11T07:46:03Z,7025,J Spieth,-147,
2018-06-11T07:46:03Z,7026,H Stenson,+130,
2018-06-11T07:46:35Z,7025,J Spieth,-144,
2018-06-11T07:46:35Z,7026,H Stenson,+128,
2018-06-11T07:47:59Z,7079,W Simpson,-125,
2018-06-11T07:47:59Z,7080,B Watson,+111,
2018-06-11T07:47:59Z,7089,P Cantlay,-106,
2018-06-11T07:47:59Z,7090,F Molinari,-106,
2018-06-11T07:47:59Z,7091,B Watson,+104,
2018-06-11T07:47:59Z,7092,M Kuchar,-117,
2018-06-11T07:49:25Z,7157,S Burns,-129,
2018-06-11T07:49:25Z,7158,S Munoz,+115,
2018-06-11T07:49:39Z,7157,S Burns,-125,
2018-06-11T07:49:39Z,7158,S Munoz,+111,
2018-06-11T07:52:43Z,7055,B Koepka,-128,
2018-06-11T07:52:43Z,7056,H Stenson,+114,
2018-06-11T07:53:01Z,7055,B Koepka,-124,
2018-06-11T07:53:01Z,7056,H Stenson,+110,
2018-06-11T07:54:37Z,7057,B Koepka,-133,
2018-06-11T07:54:37Z,7058,H Matsuyama,+118,
2018-06-11T07:54:51Z,7057,B Koepka,-127,
2018-06-11T07:54:51Z,7058,H Matsuyama,+113,
2018-06-11T07:55:50Z,7107,M Kaymer,+102,
2018-06-11T07:55:50Z,7108,L List,-115,
2018-06-11T07:57:00Z,7115,A Wise,-124,
2018-06-11T07:57:00Z,7116,T Hatton,+110,
2018-06-11T07:58:27Z,7133,Z Johnson,+102,
2018-06-11T07:58:27Z,7134,B Harman,-115,
2018-06-11T07:58:40Z,7133,Z Johnson,+101,
2018-06-11T07:58:40Z,7134,B Harman,-114,
2018-06-11T08:00:20Z,7143,B Steele,-140,
2018-06-11T08:00:20Z,7144,L Glover,+124,
2018-06-11T08:00:34Z,7143,B Steele,-135,
2018-06-11T08:00:34Z,7144,L Glover,+120,
2018-06-11T08:04:00Z,7027,R McIlroy,-135,
2018-06-11T08:04:00Z,7028,R Fowler,+120,
2018-06-11T08:04:27Z,7027,R McIlroy,-131,
2018-06-11T08:04:27Z,7028,R Fowler,+116,
2018-06-11T08:07:50Z,7169,C Naegel,-116,
2018-06-11T08:07:50Z,7170,L Gagne,-104,
2018-06-11T08:10:45Z,7173,E Axley,-118,
2018-06-11T08:10:45Z,7174,G Rank,-103,
2018-06-11T08:10:59Z,7173,E Axley,-125,
2018-06-11T08:10:59Z,7174,G Rank,+103,
2018-06-11T08:11:26Z,7173,E Axley,-130,
2018-06-11T08:11:26Z,7174,G Rank,+107,
2018-06-11T08:12:11Z,7181,L Griffin,-116,
2018-06-11T08:12:11Z,7182,M Hebert,-104,
2018-06-11T08:12:39Z,7181,L Griffin,-125,
2018-06-11T08:12:39Z,7182,M Hebert,+103,
2018-06-11T08:14:07Z,7195,T Strafaci,-106,
2018-06-11T08:14:07Z,7196,W Zalatoris,-114,
2018-06-11T08:14:21Z,7195,T Strafaci,-101,
2018-06-11T08:14:21Z,7196,W Zalatoris,-120,
2018-06-11T08:16:15Z,7211,C Hill,-104,
2018-06-11T08:16:15Z,7212,C Wilson,-116,
2018-06-11T08:16:56Z,7211,C Hill,+102,
2018-06-11T08:16:56Z,7212,C Wilson,-124,
2018-06-11T08:18:24Z,7031,J Spieth,-118,
2018-06-11T08:18:24Z,7032,T Woods,+105,
2018-06-11T08:26:27Z,7145,H Li,-145,
2018-06-11T08:26:27Z,7146,D Willett,+129,
2018-06-11T09:00:19Z,7165,A Baddeley,,
2018-06-11T09:00:19Z,7166,S Im,,
2018-06-11T09:01:36Z,7165,A Baddeley,+115,
2018-06-11T09:01:36Z,7166,S Im,-140,
2018-06-11T09:05:32Z,7203,P Barbaree,-120,
2018-06-11T09:05:32Z,7204,R Lumsden,+107,
2018-06-11T09:05:32Z,7205,T Wiseman,-130,
2018-06-11T09:05:32Z,7206,C Yu,+116,
2018-06-11T09:05:32Z,7207,R Rasmussen,-117,
2018-06-11T09:05:32Z,7208,S Vazquez,+104,
2018-06-11T09:05:32Z,7209,S Raza,-120,
2018-06-11T09:05:32Z,7210,S Park,+107,
2018-06-11T09:05:33Z,7211,C Hill,-114,
2018-06-11T09:05:33Z,7212,C Wilson,+101,
2018-06-11T09:11:30Z,7201,M DeMorat,-116,
2018-06-11T09:11:30Z,7202,T Wilkinson,+103,
2018-06-11T09:13:53Z,7159,R Castro,-154,
2018-06-11T09:13:53Z,7160,R Werenski,+137,
2018-06-11T09:14:11Z,7159,R Castro,-151,
2018-06-11T09:14:11Z,7160,R Werenski,+134,
2018-06-11T09:15:11Z,7061,P Reed,-123,
2018-06-11T09:15:11Z,7062,S Garcia,+109,
2018-06-11T09:15:23Z,7061,P Reed,-127,
2018-06-11T09:15:23Z,7062,S Garcia,+113,
2018-06-11T09:16:37Z,7069,P Casey,-125,
2018-06-11T09:16:37Z,7070,A Noren,+111,
2018-06-11T09:25:56Z,7195,T Strafaci,+105,
2018-06-11T09:25:56Z,7196,W Zalatoris,-127,
2018-06-11T09:25:56Z,7211,C Hill,+109,
2018-06-11T09:25:56Z,7212,C Wilson,-132,
2018-06-11T09:43:45Z,7131,M Kaymer,+108,
2018-06-11T09:43:45Z,7132,I Poulter,-121,
2018-06-11T09:45:39Z,7165,A Baddeley,+104,
2018-06-11T09:45:39Z,7166,S Im,-126,
2018-06-11T09:53:29Z,7049,T Woods,-112,
2018-06-11T09:53:29Z,7050,B Koepka,+100,
2018-06-11T09:56:18Z,7157,S Burns,-129,
2018-06-11T09:56:19Z,7158,S Munoz,+115,
2018-06-11T10:01:33Z,7303,L Oosthuizen,-120,OPENER
2018-06-11T10:01:33Z,7304,J Walker,+107,OPENER
2018-06-11T10:01:33Z,7305,P Cantlay,-130,OPENER
2018-06-11T10:01:33Z,7306,B Harman,+116,OPENER
2018-06-11T10:01:34Z,7307,J Day,-117,OPENER
2018-06-11T10:01:34Z,7308,B Koepka,+104,OPENER
2018-06-11T10:01:34Z,7309,B Grace,-120,OPENER
2018-06-11T10:01:34Z,7310,P Casey,+107,OPENER
2018-06-11T10:01:34Z,7311,C Schwartzel,-114,OPENER
2018-06-11T10:01:34Z,7312,Z Johnson,+101,OPENER
2018-06-11T10:01:34Z,7313,I Poulter,-117,OPENER
2018-06-11T10:01:34Z,7314,T Hatton,+104,OPENER
2018-06-11T10:01:34Z,7315,R McIlroy,-110,OPENER
2018-06-11T10:01:34Z,7316,J Spieth,-102,OPENER
2018-06-11T10:01:34Z,7317,D Berger,-116,OPENER
2018-06-11T10:01:34Z,7318,K Chappell,+103,OPENER
2018-06-11T10:01:34Z,7319,J Spieth,-124,OPENER
2018-06-11T10:01:34Z,7320,P Mickelson,+110,OPENER
2018-06-11T10:01:34Z,7321,K Chappell,-130,OPENER
2018-06-11T10:01:34Z,7322,A Johnston,+116,OPENER
2018-06-11T10:01:34Z,7323,B Dechambeau,-122,OPENER
2018-06-11T10:01:34Z,7324,M Kuchar,+109,OPENER
2018-06-11T10:01:35Z,7325,M Kuchar,-125,OPENER
2018-06-11T10:01:35Z,7326,M Fitzpatrick,+111,OPENER
2018-06-11T10:01:35Z,7327,H Matsuyama,-130,OPENER
2018-06-11T10:01:35Z,7328,M Leishman,+116,OPENER
2018-06-11T10:01:35Z,7329,R Fowler,-127,OPENER
2018-06-11T10:01:35Z,7330,H Matsuyama,+113,OPENER
2018-06-11T10:01:35Z,7331,P Rodgers,-108,OPENER
2018-06-11T10:01:35Z,7332,S Sharma,-104,OPENER
2018-06-11T10:01:35Z,7333,T Olesen,-108,OPENER
2018-06-11T10:01:35Z,7334,P Rodgers,-104,OPENER
2018-06-11T10:01:35Z,7335,C Howell III,-116,OPENER
2018-06-11T10:01:35Z,7336,B Haas,+103,OPENER
2018-06-11T10:01:36Z,7337,T Olesen,-110,OPENER
2018-06-11T10:01:36Z,7338,S Sharma,-102,OPENER
2018-06-11T10:01:36Z,7345,C Hoffman,-116,OPENER
2018-06-11T10:01:36Z,7346,C Howell III,+103,OPENER
2018-06-11T10:01:36Z,7353,C Hoffman,-127,OPENER
2018-06-11T10:01:36Z,7354,B Haas,+113,OPENER
2018-06-11T10:01:36Z,7339,B Gay,-114,OPENER
2018-06-11T10:01:36Z,7340,S Burns,+101,OPENER
2018-06-11T10:01:37Z,7341,D Burmester,-114,OPENER
2018-06-11T10:01:37Z,7342,S Burns,+101,OPENER
2018-06-11T10:01:37Z,7343,B Gay,-106,OPENER
2018-06-11T10:01:37Z,7344,D Burmester,-106,OPENER
2018-06-11T10:01:37Z,7347,P Uihlein,-106,OPENER
2018-06-11T10:01:37Z,7348,R Henley,-106,OPENER
2018-06-11T10:01:37Z,7349,A Wise,-121,OPENER
2018-06-11T10:01:37Z,7350,P Uihlein,+108,OPENER
2018-06-11T10:01:37Z,7351,A Wise,-121,OPENER
2018-06-11T10:01:37Z,7352,R Henley,+108,OPENER
2018-06-11T10:01:38Z,7355,L List,-114,OPENER
2018-06-11T10:01:38Z,7356,G Woodland,+101,OPENER
2018-06-11T10:01:38Z,7357,T Finau,-128,OPENER
2018-06-11T10:01:38Z,7358,L List,+114,OPENER
2018-06-11T10:01:38Z,7359,X Schauffele,-106,OPENER
2018-06-11T10:01:38Z,7360,E Grillo,-106,OPENER
2018-06-11T10:01:38Z,7361,X Schauffele,-120,OPENER
2018-06-11T10:01:38Z,7362,K Bradley,+107,OPENER
2018-06-11T10:01:39Z,7363,E Grillo,-120,OPENER
2018-06-11T10:01:39Z,7364,K Bradley,+107,OPENER
2018-06-11T10:01:39Z,7365,J Rahm,-130,OPENER
2018-06-11T10:01:39Z,7366,S Garcia,+116,OPENER
2018-06-11T10:01:39Z,7367,A Noren,-116,OPENER
2018-06-11T10:01:39Z,7368,F Molinari,+103,OPENER
2018-06-11T10:01:39Z,7369,T Fleetwood,-116,OPENER
2018-06-11T10:01:39Z,7370,F Molinari,+103,OPENER
2018-06-11T10:01:40Z,7371,T Fleetwood,-110,OPENER
2018-06-11T10:01:40Z,7372,A Noren,-102,OPENER
2018-06-11T10:01:40Z,7373,Ca Smith,-124,OPENER
2018-06-11T10:01:40Z,7374,P Perez,+110,OPENER
2018-06-11T10:01:40Z,7377,K Stanley,-124,OPENER
2018-06-11T10:01:40Z,7378,Ca Smith,+110,OPENER
2018-06-11T10:01:40Z,7375,D Johnson,-120,OPENER
2018-06-11T10:01:40Z,7376,J Thomas,+107,OPENER
2018-06-11T10:01:41Z,7381,H Stenson,-130,OPENER
2018-06-11T10:01:41Z,7382,A Scott,+116,OPENER
2018-06-11T10:01:41Z,7383,J Thomas,-124,OPENER
2018-06-11T10:01:41Z,7384,T Woods,+110,OPENER
2018-06-11T10:01:41Z,7379,K Kisner,-106,OPENER
2018-06-11T10:01:41Z,7380,A Hadwin,-106,OPENER
2018-06-11T10:01:41Z,7385,SW Kim,-116,OPENER
2018-06-11T10:01:41Z,7386,H Tong Li,+103,OPENER
2018-06-11T10:01:42Z,7387,K Aphibarnrat,-116,OPENER
2018-06-11T10:01:42Z,7388,SW Kim,+103,OPENER
2018-06-11T10:01:42Z,7389,K Kisner,-121,OPENER
2018-06-11T10:01:42Z,7390,R Fisher,+108,OPENER
2018-06-11T10:01:42Z,7393,A Hadwin,-121,OPENER
2018-06-11T10:01:42Z,7394,R Fisher,+108,OPENER
2018-06-11T10:01:42Z,7397,K Aphibarnrat,-127,OPENER
2018-06-11T10:01:42Z,7398,H Tong Li,+113,OPENER
2018-06-11T10:01:42Z,7301,Shane Lowry,-116,OPENER
2018-06-11T10:01:42Z,7302,C Reavie,+103,OPENER
2018-06-11T10:01:43Z,7391,B Hun An,-116,OPENER
2018-06-11T10:01:43Z,7392,Shane Lowry,+103,OPENER
2018-06-11T10:01:43Z,7395,B Snedeker,-116,OPENER
2018-06-11T10:01:43Z,7396,J Dufner,+103,OPENER
2018-06-11T10:01:43Z,7399,B Hun An,-127,OPENER
2018-06-11T10:01:43Z,7400,C Reavie,+113,OPENER
2018-06-11T10:13:37Z,7029,J Spieth,-147,
2018-06-11T10:13:37Z,7030,H Matsuyama,+130,
2018-06-11T10:13:51Z,7101,J Walker,-120,
2018-06-11T10:13:51Z,7102,K Stanley,+107,
2018-06-11T10:14:09Z,7101,J Walker,-124,
2018-06-11T10:14:09Z,7102,K Stanley,+110,
2018-06-11T10:14:10Z,7161,J Vegas,+107,
2018-06-11T10:14:10Z,7162,J Furyk,-120,
2018-06-11T10:14:37Z,7095,A Scott,-141,
2018-06-11T10:14:37Z,7096,X Schauffele,+125,
2018-06-11T10:14:51Z,7141,C Howell III,-133,
2018-06-11T10:14:51Z,7142,K Chappell,+118,
2018-06-11T10:23:24Z,7021,R McIlroy,-112,
2018-06-11T10:23:24Z,7022,J Rose,+100,
2018-06-11T10:23:52Z,7007,R McIlroy,-102,
2018-06-11T10:23:52Z,7008,J Thomas,-110,
2018-06-11T10:33:39Z,7069,P Casey,-140,
2018-06-11T10:33:39Z,7070,A Noren,+124,
2018-06-11T10:34:07Z,7077,M Leishman,+105,
2018-06-11T10:34:07Z,7078,P Cantlay,-118,
2018-06-11T10:35:47Z,7087,T Finau,-145,
2018-06-11T10:35:47Z,7088,X Schauffele,+129,
2018-06-11T10:35:47Z,7095,A Scott,-157,
2018-06-11T10:35:47Z,7096,X Schauffele,+139,
2018-06-11T10:37:35Z,7107,M Kaymer,+114,
2018-06-11T10:37:35Z,7108,L List,-128,
2018-06-11T10:37:35Z,7131,M Kaymer,+120,
2018-06-11T10:37:35Z,7132,I Poulter,-135,
2018-06-11T10:42:14Z,7359,X Schauffele,+102,
2018-06-11T10:42:14Z,7360,E Grillo,-115,
2018-06-11T10:42:14Z,7361,X Schauffele,-114,
2018-06-11T10:42:14Z,7362,K Bradley,+101,
2018-06-11T10:42:28Z,7361,X Schauffele,-110,
2018-06-11T10:42:28Z,7362,K Bradley,-102,
2018-06-11T10:48:41Z,7029,J Spieth,-153,
2018-06-11T10:48:41Z,7030,H Matsuyama,+136,
2018-06-11T10:52:15Z,7123,G McDowell,+113,
2018-06-11T10:52:15Z,7124,C Hoffman,-127,
2018-06-11T10:52:29Z,7123,G McDowell,+110,
2018-06-11T10:52:29Z,7124,C Hoffman,-124,
2018-06-11T10:57:13Z,7017,D Johnson,-153,
2018-06-11T10:57:13Z,7018,J Rose,+136,
2018-06-11T10:57:13Z,7019,R McIlroy,-124,
2018-06-11T10:57:13Z,7020,J Day,+110,
2018-06-11T10:57:26Z,7021,R McIlroy,-107,
2018-06-11T10:57:26Z,7022,J Rose,-105,
2018-06-11T10:57:40Z,7019,R McIlroy,-120,
2018-06-11T10:57:40Z,7020,J Day,+107,
2018-06-11T10:57:40Z,7021,R McIlroy,-103,
2018-06-11T10:57:40Z,7022,J Rose,-109,
2018-06-11T10:57:58Z,7037,J Spieth,-120,
2018-06-11T10:57:58Z,7038,B Koepka,+107,
2018-06-11T10:57:58Z,7055,B Koepka,-119,
2018-06-11T10:57:58Z,7056,H Stenson,+106,
2018-06-11T10:58:26Z,7073,P Casey,-138,
2018-06-11T10:58:26Z,7074,L Oosthuizen,+123,
2018-06-11T10:58:53Z,7115,A Wise,-113,
2018-06-11T10:58:53Z,7116,T Hatton,+101,
2018-06-11T10:58:53Z,7137,G Woodland,-111,
2018-06-11T10:58:53Z,7138,R Henley,-101,
2018-06-11T10:59:07Z,7123,G McDowell,+116,
2018-06-11T10:59:07Z,7124,C Hoffman,-131,
2018-06-11T10:59:07Z,7137,G Woodland,-109,
2018-06-11T10:59:07Z,7138,R Henley,-103,
2018-06-11T10:59:21Z,7115,A Wise,-109,
2018-06-11T10:59:21Z,7116,T Hatton,-103,
2018-06-11T11:00:07Z,7125,Shane Lowry,-119,
2018-06-11T11:00:07Z,7126,T Hatton,+106,
2018-06-11T11:00:21Z,7125,Shane Lowry,-111,
2018-06-11T11:00:21Z,7126,T Hatton,-101,
2018-06-11T11:00:21Z,7151,S Sharma,+104,
2018-06-11T11:00:21Z,7152,P Rodgers,-117,
2018-06-11T11:00:35Z,7125,Shane Lowry,-113,
2018-06-11T11:00:35Z,7126,T Hatton,+101,
2018-06-11T11:00:35Z,7169,C Naegel,-108,
2018-06-11T11:00:35Z,7170,L Gagne,-112,
2018-06-11T11:01:31Z,7171,W Liang,-152,
2018-06-11T11:01:31Z,7172,W Grimmer,+125,
2018-06-11T11:01:31Z,7173,E Axley,-167,
2018-06-11T11:01:31Z,7174,G Rank,+137,
2018-06-11T11:02:30Z,7173,E Axley,-175,
2018-06-11T11:02:30Z,7174,G Rank,+143,
2018-06-11T11:02:30Z,7201,M DeMorat,+127,
2018-06-11T11:02:30Z,7202,T Wilkinson,-155,
2018-06-11T11:02:44Z,7173,E Axley,-185,
2018-06-11T11:02:44Z,7174,G Rank,+151,
2018-06-11T11:05:21Z,7121,J Dufner,+105,
2018-06-11T11:05:21Z,7122,P Uihlein,-118,
2018-06-11T11:13:18Z,7167,M Jones,-103,
2018-06-11T11:13:18Z,7168,S Stallings,-118,
2018-06-11T11:14:12Z,7167,M Jones,-105,
2018-06-11T11:14:12Z,7168,S Stallings,-115,
2018-06-11T11:16:07Z,7161,J Vegas,-104,
2018-06-11T11:16:07Z,7162,J Furyk,-108,
2018-06-11T11:16:49Z,7161,J Vegas,-109,
2018-06-11T11:16:49Z,7162,J Furyk,-103,
2018-06-11T11:17:03Z,7161,J Vegas,-121,
2018-06-11T11:17:03Z,7162,J Furyk,+108,
2018-06-11T11:18:29Z,7161,J Vegas,-123,
2018-06-11T11:18:29Z,7162,J Furyk,+109,
2018-06-11T11:23:42Z,7017,D Johnson,-150,
2018-06-11T11:23:42Z,7018,J Rose,+133,
2018-06-11T11:23:42Z,7021,R McIlroy,-101,
2018-06-11T11:23:42Z,7022,J Rose,-111,
2018-06-11T11:23:42Z,7025,J Spieth,-142,
2018-06-11T11:23:42Z,7026,H Stenson,+126,
2018-06-11T11:24:00Z,7007,R McIlroy,+101,
2018-06-11T11:24:00Z,7008,J Thomas,-114,
2018-06-11T11:28:30Z,7165,A Baddeley,-101,
2018-06-11T11:28:30Z,7166,S Im,-120,
2018-06-11T11:34:09Z,7207,R Rasmussen,-103,
2018-06-11T11:34:09Z,7208,S Vazquez,-118,
2018-06-11T11:34:23Z,7207,R Rasmussen,+102,
2018-06-11T11:34:23Z,7208,S Vazquez,-124,
2018-06-11T11:45:51Z,7379,K Kisner,+100,
2018-06-11T11:45:51Z,7380,A Hadwin,-112,
2018-06-11T12:07:37Z,7373,Ca Smith,-117,
2018-06-11T12:07:37Z,7374,P Perez,+104,
2018-06-11T12:08:47Z,7335,C Howell III,-123,
2018-06-11T12:08:47Z,7336,B Haas,+109,
2018-06-11T13:31:20Z,7127,K Kisner,-112,
2018-06-11T13:31:20Z,7128,SW Kim,+100,
2018-06-11T13:42:16Z,7083,A Noren,-118,
2018-06-11T13:42:16Z,7084,L Oosthuizen,+105,
2018-06-11T13:42:16Z,7091,B Watson,-107,
2018-06-11T13:42:16Z,7092,M Kuchar,-105,
2018-06-11T13:44:23Z,7309,B Grace,-114,
2018-06-11T13:44:23Z,7310,P Casey,+101,
2018-06-11T14:01:54Z,7151,S Sharma,-107,
2018-06-11T14:01:54Z,7152,P Rodgers,-105,
2018-06-11T14:05:13Z,7035,J Spieth,-110,
2018-06-11T14:05:13Z,7036,J Rahm,-102,
2018-06-11T14:05:26Z,7051,T Woods,-130,
2018-06-11T14:05:26Z,7052,H Stenson,+116,
2018-06-11T14:32:43Z,7125,Shane Lowry,-119,
2018-06-11T14:32:43Z,7126,T Hatton,+106,
2018-06-11T14:39:34Z,7025,J Spieth,-134,
2018-06-11T14:39:34Z,7026,H Stenson,+119,
2018-06-11T14:39:34Z,7027,R McIlroy,-125,
2018-06-11T14:39:34Z,7028,R Fowler,+111,
2018-06-11T14:39:35Z,7053,T Woods,-138,
2018-06-11T14:39:35Z,7054,H Matsuyama,+123,
2018-06-11T14:39:35Z,7075,P Mickelson,-132,
2018-06-11T14:39:35Z,7076,B Dechambeau,+117,
2018-06-11T14:39:35Z,7097,E Grillo,-115,
2018-06-11T14:39:35Z,7098,J Walker,+102,
2018-06-11T14:39:35Z,7105,B Snedeker,+101,
2018-06-11T14:39:35Z,7106,C Schwartzel,-113,
2018-06-11T14:39:35Z,7117,R Cabrera-Bello,-127,
2018-06-11T14:39:35Z,7118,C Schwartzel,+113,
2018-06-11T14:39:36Z,7119,C Hadley,-109,
2018-06-11T14:39:36Z,7120,D Berger,-103,
2018-06-11T16:44:34Z,7171,W Liang,-130,
2018-06-11T16:44:34Z,7172,W Grimmer,+107,
2018-06-11T16:44:48Z,7173,E Axley,-158,
2018-06-11T16:44:48Z,7174,G Rank,+130,
2018-06-11T16:44:48Z,7201,M DeMorat,+110,
2018-06-11T16:44:48Z,7202,T Wilkinson,-133,
2018-06-11T16:45:15Z,7173,E Axley,-160,
2018-06-11T16:45:15Z,7174,G Rank,+131,
2018-06-11T16:45:15Z,7201,M DeMorat,+115,
2018-06-11T16:45:15Z,7202,T Wilkinson,-140,
2018-06-11T16:45:29Z,7171,W Liang,-135,
2018-06-11T16:45:29Z,7172,W Grimmer,+111,
2018-06-11T16:57:14Z,7383,J Thomas,-117,
2018-06-11T16:57:14Z,7384,T Woods,+104,
2018-06-11T16:57:42Z,7383,J Thomas,-111,
2018-06-11T16:57:42Z,7384,T Woods,-101,
2018-06-11T16:57:56Z,7383,J Thomas,-105,
2018-06-11T16:57:56Z,7384,T Woods,-107,
2018-06-11T17:26:14Z,7383,J Thomas,-102,
2018-06-11T17:26:14Z,7384,T Woods,-110,
2018-06-11T17:28:47Z,7383,J Thomas,-100,
2018-06-11T17:28:47Z,7384,T Woods,-112,
2018-06-11T17:29:18Z,7383,J Thomas,-102,
2018-06-11T17:29:18Z,7384,T Woods,-110,
2018-06-11T18:25:01Z,7383,J Thomas,-106,
2018-06-11T18:25:01Z,7384,T Woods,-106,
2018-06-11T19:37:33Z,7101,J Walker,-118,
2018-06-11T19:37:33Z,7102,K Stanley,+105,
2018-06-11T19:42:16Z,7125,Shane Lowry,-123,
2018-06-11T19:42:16Z,7126,T Hatton,+109,
2018-06-11T19:47:26Z,7151,S Sharma,-102,
2018-06-11T19:47:26Z,7152,P Rodgers,-110,
2018-06-11T19:47:54Z,7151,S Sharma,-101,
2018-06-11T19:47:54Z,7152,P Rodgers,-111,
2018-06-11T19:52:25Z,7151,S Sharma,+101,
2018-06-11T19:52:25Z,7152,P Rodgers,-113,
2018-06-11T20:01:17Z,7003,D Johnson,-150,
2018-06-11T20:01:17Z,7009,J Rose,-138,
2018-06-11T20:01:17Z,7013,J Day,-121,
2018-06-11T20:01:18Z,7039,J Thomas,-124,
2018-06-11T20:01:18Z,7045,J Rahm,-150,
2018-06-11T20:01:19Z,7067,M Leishman,-114,
2018-06-11T20:01:20Z,7099,Shane Lowry,-106,
2018-06-11T20:01:20Z,7100,A Wise,-106,
2018-06-11T20:01:23Z,7154,B Haas,-190,
2018-06-11T20:01:23Z,7155,S Kodaira,-106,
2018-06-11T20:01:23Z,7156,B Thornberry,-106,
2018-06-11T20:01:24Z,7175,T Duncan,-110,
2018-06-11T20:01:24Z,7176,R Hoshino,-110,
2018-06-11T20:01:24Z,7177,C Babcock,-110,
2018-06-11T20:01:24Z,7178,F Huang,-110,
2018-06-11T20:01:25Z,7180,D Meyer,-155,
2018-06-11T20:01:25Z,7183,D Gazzolo,-110,
2018-06-11T20:01:25Z,7184,J Bergeron,-110,
2018-06-11T20:01:25Z,7185,N Goodwin,-215,
2018-06-11T20:01:25Z,7187,E Els,-110,
2018-06-11T20:01:25Z,7188,S Akiyoshi,-110,
2018-06-11T20:01:25Z,7190,T Humphrey,-130,
2018-06-11T20:01:25Z,7192,R Evans,-140,
2018-06-11T20:01:25Z,7194,K Perry,-215,
2018-06-11T20:01:26Z,7197,M Parziale,-110,
2018-06-11T20:01:26Z,7198,M Block,-110,
2018-06-11T20:01:26Z,7199,M Putnam,-140,
2018-06-11T20:01:26Z,7203,P Barbaree,-110,
2018-06-11T20:01:26Z,7204,R Lumsden,-110,
2018-06-11T20:01:26Z,7205,T Wiseman,-110,
2018-06-11T20:01:26Z,7206,C Yu,-110,
2018-06-11T20:01:26Z,7209,S Raza,-110,
2018-06-11T20:01:26Z,7210,S Park,-110,
2018-06-11T20:13:41Z,7017,D Johnson,-149,
2018-06-11T20:13:41Z,7018,J Rose,+132,
2018-06-11T20:15:21Z,7033,J Rahm,-106,
2018-06-11T20:15:21Z,7034,T Woods,-106,
2018-06-11T20:42:27Z,7149,P Perez,-164,
2018-06-11T20:42:27Z,7150,B Gay,+145,
2018-06-11T21:44:19Z,7001,J Rose,-129,
2018-06-11T21:44:19Z,7002,J Thomas,+115,
2018-06-11T21:44:19Z,7005,D Johnson,-150,
2018-06-11T21:44:19Z,7006,J Day,+133,
2018-06-11T21:44:19Z,7009,J Rose,-126,
2018-06-11T21:44:19Z,7010,R Fowler,+112,
2018-06-11T21:44:19Z,7011,D Johnson,-165,
2018-06-11T21:44:19Z,7012,R Fowler,+146,
2018-06-11T21:44:19Z,7013,J Day,-111,
2018-06-11T21:44:19Z,7014,R Fowler,-101,
2018-06-11T21:44:19Z,7017,D Johnson,-135,
2018-06-11T21:44:19Z,7018,J Rose,+120,
2018-06-11T21:44:19Z,7019,R McIlroy,-110,
2018-06-11T21:44:19Z,7020,J Day,-102,
2018-06-11T21:44:19Z,7021,R McIlroy,+109,
2018-06-11T21:44:19Z,7022,J Rose,-123,
2018-06-11T21:44:19Z,7025,J Spieth,-122,
2018-06-11T21:44:19Z,7026,H Stenson,+109,
2018-06-11T21:44:20Z,7027,R McIlroy,-114,
2018-06-11T21:44:20Z,7028,R Fowler,+101,
2018-06-11T21:44:20Z,7029,J Spieth,-139,
2018-06-11T21:44:20Z,7030,H Matsuyama,+123,
2018-06-11T21:44:20Z,7033,J Rahm,-117,
2018-06-11T21:44:20Z,7034,T Woods,+104,
2018-06-11T21:44:20Z,7037,J Spieth,-110,
2018-06-11T21:44:20Z,7038,B Koepka,-102,
2018-06-11T21:44:20Z,7039,J Thomas,-113,
2018-06-11T21:44:20Z,7040,J Day,+101,
2018-06-11T21:44:20Z,7041,J Thomas,-113,
2018-06-11T21:44:20Z,7042,R Fowler,+101,
2018-06-11T21:44:33Z,7045,J Rahm,-136,
2018-06-11T21:44:33Z,7046,H Matsuyama,+121,
2018-06-11T21:44:34Z,7047,J Rahm,-123,
2018-06-11T21:44:34Z,7048,H Stenson,+109,
2018-06-11T21:44:34Z,7049,T Woods,-102,
2018-06-11T21:44:35Z,7050,B Koepka,-110,
2018-06-11T21:44:35Z,7051,T Woods,-119,
2018-06-11T21:44:35Z,7052,H Stenson,+106,
2018-06-11T21:44:36Z,7053,T Woods,-126,
2018-06-11T21:44:36Z,7054,H Matsuyama,+112,
2018-06-11T21:44:36Z,7059,P Mickelson,-111,
2018-06-11T21:44:36Z,7060,B Grace,-101,
2018-06-11T21:44:37Z,7061,P Reed,-140,
2018-06-11T21:44:37Z,7062,S Garcia,+124,
2018-06-11T21:44:38Z,7063,P Reed,-106,
2018-06-11T21:44:38Z,7064,T Fleetwood,-106,
